486,2003 World Youth Championships - Under 18s - Girls (EA),2003-11-03,11
487,2003 World Youth Championships - Under 18s - Boys (SJ),2003-11-03,11
488,2003 Ulster Championships - Junior,2003-11-23,14
489,2003 Ulster Championships - Intermediate,2003-11-23,16
490,2003 European Community Youth Championships - Under 12s - Girls (SC),2003-11-29,7
491,2003 European Community Youth Championships - Under 12s - Boys (SOC),2003-11-29,7
492,2003 European Community Youth Championships - Under 14s - Girls (EF),2003-11-29,7
493,2003 European Community Youth Championships - Under 14s - Boys (JOD),2003-11-29,8
494,2003 Kilkenny Congress - Challengers,2003-11-30,97
495,2003 Kilkenny Congress - James Mason,2003-11-30,70
496,2003 Kilkenny Congress - Major,2003-11-30,43
497,2003 Kilkenny Congress - Masters,2003-11-30,28
498,2003 U.C.C. Challengers Trophy,2003-12-14,17
499,2003 U.C.C. Perpetual Cup,2003-12-14,32
500,2003 London Junior Championships - Under 14s - Minor (OB),2003-12-14,6
501,2003 London Junior Championships - Under 12s - Major (OB),2003-12-30,10
502,2003 Ulster Championships - Senior,2003-12-30,14
503,2004 Munster Junior Championships - Under 10s,2004-01-18,30
504,2004 Munster Junior Championships - Under 12s,2004-01-18,58
505,2004 Munster Junior Championships - Under 14s,2004-01-18,35
506,2004 Munster Junior Championships - Under 16s/18s,2004-01-18,18
507,2004 Charleville Club Championships,2004-01-19,7
508,2004 Williamson - Challengers,2004-01-25,15
509,2004 Williamson - Shield,2004-01-25,18
510,2004 Leinster Junior Championships - Under 10s,2004-01-25,7
511,2004 Leinster Junior Championships - Under 12s,2004-01-25,24
512,2004 Leinster Junior Championships - Under 16s,2004-01-25,19
513,2004 Leinster Junior Championships - Under 14s,2004-02-01,23
514,2004 Leinster Junior Championships - Under 19s,2004-02-01,10
515,2004 Gonzaga Classic - Junior,2004-02-08,35
516,2004 Gonzaga Classic - Minor,2004-02-08,30
517,2004 Gonzaga Classic - Major,2004-02-08,16
518,2004 Gonzaga Classic - Masters,2004-02-08,8
519,2004 Youth Interprovincials - Under 16s,2004-02-15,25
520,2004 Youth Interprovincials - Under 19s,2004-02-15,18
521,2004 Aosta Tournament - Open (SB\, TB + MOC),2004-02-15,29
522,2004 U.S. Ameteur Team Championships - East (DQ),2004-02-16,7
523,2004 Bunratty Festival - Minor,2004-02-22,116
524,2004 Bunratty Festival - Major,2004-02-22,86
525,2004 Bunratty Festival - Challengers,2004-02-22,59
526,2004 Bunratty Festival - Masters,2004-02-22,36
527,2004 City of Belfast Championships - Henderson Cup,2004-03-14,22
528,2004 City of Belfast Championships - Nemtzov Cup,2004-03-14,17
529,2004 Cork Congress - Minors,2004-03-28,68
530,2004 Cork Congress - Majors,2004-03-28,71
531,2004 Cork Congress - Masters,2004-03-28,37
532,2003-2004 U.C.U. Leagues - Div.2,2004-04-02,80
533,2003-2004 U.C.U. Leagues - Div.1,2004-04-02,55
534,2004 North Munster Championships - Junior,2004-04-04,23
535,2004 North Munster Championships - Senior,2004-04-04,29
536,2004 Leinster Championships - Junior,2004-04-12,14
537,2004 Leinster Championships - Challengers,2004-04-12,22
538,2004 Leinster Championships - Major,2004-04-12,22
539,2004 Leinster Championships - Masters,2004-04-12,12
540,2004 Irish Junior Championships - Under 10s,2004-04-18,30
541,2004 Irish Junior Championships - Under 12s,2004-04-18,42
542,2004 Irish Junior Championships - Under 14s,2004-04-18,25
543,2004 Irish Junior Championships - Under 16s,2004-04-18,28
544,2004 Irish Junior Championships - Under 19s,2004-04-18,2
545,2004 Limerick Club Championships - Junior,2004-04-20,20
546,2004 Limerick Club Championships - Round Robin,2004-04-20,9
547,2003-2004 Galway Winter League,2004-04-22,20
548,2004 All-Ireland Colleges Championships - Final - Under 14s (Gonzaga\, Methodist College\, St. Joseph's + Straffan),2004-04-24,20
549,2004 All-Ireland Colleges Championships - Final - Under 16s (Gonzaga\, St. Benildus\, Sullivan Upper + Templeogue),2004-04-24,25
550,2004 All-Ireland Colleges Championships - Final - Under 19s (Gonzaga\, Methodist College + St. Benildus),2004-04-24,23
551,2003-2004 M.C.U. Leagues - Div.3,2004-04-25,51
552,2003-2004 M.C.U. Leagues - Div.2,2004-04-25,43
553,2003-2004 M.C.U. Leagues - Div.1,2004-04-25,58
554,2004 Junior International Challenge Match - Under 12s (SO\, OB\, DM\, ER\, AK + SOC),2004-04-25,17
555,2004 Junior International Challenge Match - Under 14s (RR\, SM\, KSM\, DG\, JD + LN),2004-04-25,19
556,2004 Junior International Challenge Match - Under 16s (KMcP\, EW\, RD\, HLOR\, EA\, KOF + POF),2004-04-25,17
557,2004 National Club Championships (Dublin\, Fisherwick\, Phibsboro\, Rathmines/Crumlin),2004-04-25,31
558,2004 Malahide Millennium Tournament - Challengers,2004-05-03,38
559,2004 Malahide Millennium Tournament - Major,2004-05-03,29
560,2004 Limerick Club Championships - Senior,2004-05-12,33
561,2004 Tom White Cup,2004-05-12,36
562,2003-2004 L.C.U. Leagues - Div.4 [O'Hanlon Cup],2004-05-15,108
563,2003-2004 L.C.U. Leagues - Div.3 [Ennis Shield],2004-05-15,123
564,2003-2004 L.C.U. Leagues - Div.2 [Heidenfeld Shield],2004-05-15,170
565,2003-2004 L.C.U. Leagues - Div.1 [Armstrong Cup],2004-05-15,162
606,2003-2004 L.C.U. Leagues - Div.6 [Bodley Cup],2004-05-15,22
607,2003-2004 L.C.U. Leagues - Div.5 [B.E.A. Cup],2004-05-15,82
566,2004 Ulster Team Championships - Final (Clifton House v Fisherwick),2004-05-16,10
567,2004 Drogheda Club Championships,2004-05-20,14
568,2004 4NCL (SC),2004-05-23,3
569,2004 East Coast Championships,2004-05-27,30
570,2004 Cork Club Championships - Junior,2004-05-28,15
571,2004 Cork Club Championships - Senior,2004-05-28,42
572,2004 Cotswold Congress - Major (OB),2004-05-31,6
573,2004 Rathmines Club Championships - Junior,2004-06-03,8
574,2004 Rathmines Club Championships - Intermediate,2004-06-03,8
575,2004 Rathmines Club Championships - Senior,2004-06-03,12
576,2004 Drogheda Congress - Section C,2004-06-07,10
577,2004 Drogheda Congress - Section B,2004-06-07,6
578,2004 Drogheda Congress - Section A,2004-06-07,6
579,2004 Belfast Summerfest - Challengers,2004-06-13,24
580,2004 Belfast Summerfest - Open,2004-06-13,15
581,2004 Yeovil Congress - Major (OB),2004-06-27,4
582,2004 Branagan Cup,2004-06-28,71
583,2004 World Open - Under 1800 (DQ),2004-07-05,10
584,2004 Irish Championships - Open,2004-07-11,18
585,2004 Irish Championships - Junior,2004-07-18,54
586,2004 Irish Championships - Intermediate,2004-07-18,29
587,2004 Irish Championships - Senior,2004-07-18,20
588,2004 Faber Cup (CD\, EA + DG),2004-07-30,18
589,2004 Glorney Cup (JMcM\, DF\, EW\, GN + DG),2004-07-30,30
590,2004 Politiken Cup (MD),2004-07-31,11
591,2004 European Youth Championships - Under 10s - Boys (AM),2004-08-07,10
592,2004 European Youth Championships - Under 12s - Girls (PM),2004-08-07,10
593,2004 European Youth Championships - Under 12s - Boys (ER),2004-08-07,10
594,2004 European Youth Championships - Under 16s - Boys (KMcP),2004-08-07,10
595,2004 European Youth Championships - Under 18s - Boys (SJ),2004-08-07,10
596,2004 British Championships - Under 10s (MD),2004-08-13,8
597,2004 Lucan Club Championships,2004-08-24,13
598,2004 Sacramento Congress - Under 1800 (JL),2004-08-29,5
599,2004 Elm Mount Club Championships - Section D,2004-08-30,8
600,2004 Elm Mount Club Championships - Section C,2004-08-30,8
601,2004 Elm Mount Club Championships - Section B,2004-08-30,7
602,2004 Elm Mount Club Championships - Section A,2004-08-30,9
603,2004 European Union Youth Championships - Under 10s (AOD),2004-08-31,10
604,2004 European Union Youth Championships - Under 14s (SOC),2004-08-31,9
605,2004 European Union Youth Championships - Under 16s (KMcP),2004-08-31,10
608,2004 Sants Tournament - Group B (NW),2004-09-05,11
609,2004 Sants Tournament - Group A (DS),2004-09-05,10
610,2004 Junior International Match [v Scotland + Wales] - Under 12s,2004-09-05,30
611,2004 Junior International Match [v Scotland + Wales] - Under 14s,2004-09-05,33
612,2004 Junior International Match [v Scotland + Wales] - Under 16s,2004-09-05,24
613,2004 Galway Congress - Minor,2004-09-12,75
614,2004 Galway Congress - Major,2004-09-12,50
615,2004 Galway Congress - Challengers,2004-09-12,46
616,2004 Galway Congress - Masters,2004-09-12,22
617,2004 Munster Championships,2004-09-26,38
618,2004 Malahide Club Championships,2004-09-30,13
619,2004 City of Dublin Championships - Junior,2004-10-03,18
620,2004 City of Dublin Championships - Challengers,2004-10-03,31
621,2004 City of Dublin Championships - Major,2004-10-03,34
622,2004 City of Dublin Championships - Masters,2004-10-03,8
623,2004 Braille Championships,2004-10-03,18
624,2004 Isle of Man Tournament - Open (AF),2004-10-03,10
625,2004 Essent Tournament - Open (SB + MOC),2004-10-23,18
626,2004 Limerick Open,2004-10-25,46
627,2004 Olympiad - Women (SC\, GUL\, DQ + HLOR),2004-10-29,46
628,2004 Olympiad - Men (AB\, BK\, MQ\, SC\, GW + JR),2004-10-29,62
629,2004 Calvia Amateur Tournament - Group C (EP),2004-10-29,5
630,2004 Calvia Amateur Tournament - Group B (PW),2004-10-29,10
631,2004 World Youth Championships - Under 10s - Boys (AM),2004-11-13,12
632,2004 World Youth Championships - Under 12s - Girls (PM),2004-11-13,11
633,2004 World Youth Championships - Under 12s - Boys (OB\, JF\, SH +SO),2004-11-13,34
634,2004 World Youth Championships - Under 14s - Boys (DG\, SM +DM),2004-11-13,29
635,2004 World Youth Championships - Under 16s - Boys (MD + EW),2004-11-13,24
636,2004 Kilkenny Congress - Challengers,2004-11-28,77
637,2004 Kilkenny Congress - James Mason,2004-11-28,72
638,2004 Kilkenny Congress - Major,2004-11-28,52
639,2004 Kilkenny Congress - Masters,2004-11-28,29
640,2004 Bray Club Championships - Senior,2004-12-15,6
641,2004 Phibsboro Club Championships - Div.5,2004-12-16,4
642,2004 Phibsboro Club Championships - Div.4,2004-12-16,8
643,2004 Phibsboro Club Championships - Junior,2004-12-16,8
644,2004 Phibsboro Club Championships - Intermediate,2004-12-16,8
645,2004 Phibsboro Club Championships - Senior,2004-12-16,8
646,2004 Groningen Tournament - Group B (WG),2004-12-30,10
647,2005 Mulcahy Cup,2005-01-16,48
648,2005 Leinster Junior Championships - Under 14s,2005-01-23,10
649,2005 Leinster Junior Championships - Under 19s,2005-01-23,11
650,2005 Leinster Junior Championships - Under 10s,2005-01-30,11
651,2005 Leinster Junior Championships - Under 12s,2005-01-30,17
652,2005 Leinster Junior Championships - Under 16s,2005-01-30,21
653,2005 Munster Junior Championships - Under 10s,2005-01-30,26
654,2005 Munster Junior Championships - Under 12s,2005-01-30,48
655,2005 Munster Junior Championships - Under 14s,2005-01-30,36
656,2005 Munster Junior Championships - Under 16s,2005-01-30,11
657,2005 Munster Junior Championships - Under 18s,2005-01-30,11
658,2005 Williamson - Challengers,2005-01-30,19
659,2005 Williamson - Shield,2005-01-30,12
660,2005 Gonzaga Classic - Junior,2005-02-13,37
661,2005 Gonzaga Classic - Minor,2005-02-13,23
662,2005 Gonzaga Classic - Major,2005-02-13,18
663,2005 Gonzaga Classic - Masters,2005-02-13,6
664,2005 Bunratty Festival - Minor,2005-02-20,112
665,2005 Bunratty Festival - Major,2005-02-20,85
666,2005 Bunratty Festival - Challengers,2005-02-20,73
667,2005 Bunratty Festival - Masters,2005-02-20,34
668,2005 Junior International Match [v Wales] - Under 12s (AM\, MD\, AW +RW),2005-02-20,8
669,2005 Junior International Match [v Wales] - Under 14s (SO\, OB\, RS + PM),2005-02-20,8
670,2005 Junior International Match [v Wales] - Under 16s (HLOR\, DF\, GR + TL),2005-02-20,8
671,2005 Youth Interprovincials - Under 16s,2005-03-05,13
672,2005 Youth Interprovincials - Under 19s,2005-03-05,20
673,2005 City of Belfast Championships - Henderson Cup,2005-03-13,17
674,2005 City of Belfast Championships - Nemtzov Cup,2005-03-13,10
675,2005 Irish Junior Championships - Under 10s,2005-03-20,34
676,2005 Irish Junior Championships - Under 12s,2005-03-20,53
677,2005 Irish Junior Championships - Under 14s,2005-03-20,30
678,2005 Irish Junior Championships - Under 16s,2005-03-20,20
679,2005 Irish Junior Championships - Under 19s,2005-03-20,12
680,2005 Drogheda Club Championships - C,2005-03-23,5
681,2005 Drogheda Club Championships - B,2005-03-23,6
682,2005 Drogheda Club Championships - A,2005-03-23,6
683,2004-2005 Galway Winter League,2005-03-24,30
684,2005 Cork Congress - European Union Championships,2005-03-31,115
685,2005 Cork Congress - Minor,2005-04-03,68
686,2005 Cork Congress - Major,2005-04-03,82
687,2005 Cork Congress - Masters,2005-04-03,91
688,2005 North Munster Championships - Under 1200,2005-04-17,19
689,2005 North Munster Championships - Open,2005-04-17,25
690,2005 Coventry International Tournament (PW),2005-04-17,10
691,2005 Limerick Club Championships - Junior,2005-04-20,23
692,2005 Limerick Club Championships - Senior,2005-04-20,15
693,2004-2005 L.C.U. Leagues - Div.6 [Bodley Cup],2005-04-24,65
694,2004-2005 L.C.U. Leagues - Div.5 [B.E.A. Cup],2005-04-24,112
695,2004-2005 L.C.U. Leagues - Div.4 [O'Hanlon Cup],2005-04-24,114
696,2004-2005 L.C.U. Leagues - Div.3 [Ennis Shield],2005-04-24,117
697,2004-2005 L.C.U. Leagues - Div.2 [Heidenfeld Trophy],2005-04-24,165
698,2004-2005 L.C.U. Leagues - Div.1 [Armstrong Cup],2005-04-24,160
699,2005 Malahide Millennium Tournament - Challengers,2005-05-02,41
700,2005 Malahide Millennium Tournament - Major,2005-05-02,28
701,2005 Drogheda Club Championships - Div.1,2005-05-10,6
702,2004-2005 M.C.U. Leagues - Div.3,2005-05-15,40
703,2004-2005 M.C.U. Leagues - Div.2,2005-05-15,46
704,2004-2005 M.C.U. Leagues - Div.1,2005-05-15,53
705,2005 HB Global Challenge - Under 1800 (DQ),2005-05-22,10
706,2004-2005 4 NCL - Div.3 (HLOR + PW),2005-05-30,19
707,2005 Cork Club Championships - Junior,2005-05-31,12
708,2005 Cork Club Championships - Senior,2005-05-31,38
709,2005 Rathmines Club Championships - Junior,2005-05-31,10
710,2005 Rathmines Club Championships - Intermediate,2005-05-31,9
711,2005 Rathmines Club Championships - Senior,2005-05-31,16
712,2005 Drogheda Congress - Swiss,2005-06-06,11
713,2005 Drogheda Congress - Section E,2005-06-06,6
714,2005 Drogheda Congress - Section D,2005-06-06,6
715,2005 Drogheda Congress - Section C,2005-06-06,6
716,2005 Drogheda Congress - Section B,2005-06-06,6
717,2005 Drogheda Congress - Section A,2005-06-06,6
718,2005 Drogheda Club Championships - Div.2,2005-06-07,8
719,2005 Belfast Summerfest - Challengers,2005-06-12,20
720,2005 Belfast Summerfest - Open,2005-06-12,10
721,2005 National Club Championships (Ennis\, Galway\, Phibsboro + Rathmines),2005-06-12,27
722,2005 New South Wales Open (PC),2005-06-13,7
723,2005 Gold Coast Open (PC),2005-06-19,8
724,2005 World Open - Under 1800 (DQ),2005-07-04,8
725,2005 South Wales International Tournament (PW),2005-07-14,10
726,2005 Irish Championships - Junior,2005-07-15,34
727,2005 Irish Championships - Intermediate,2005-07-15,20
728,2005 Irish Championships - Senior,2005-07-17,20
729,2005 Irish Championships - Open,2005-07-17,41
730,2005 Queensland Championships (PC),2005-07-24,8
731,2005 Branagan Cup,2005-07-26,40
732,2005 World Youth Championships - Under 10s - Boys (RW),2005-07-28,12
733,2005 World Youth Championships - Under 12s - Boys (SH),2005-07-28,12
734,2005 World Youth Championships - Under 14s - Girls (CD),2005-07-28,12
735,2005 World Youth Championships - Under 14s - Boys (LN),2005-07-28,12
736,2005 World Youth Championships - Under 16s - Boys (DG + SM),2005-07-28,23
737,2005 World Youth Championships - Under 18s - Girls (EA),2005-07-28,12
738,2005 World Youth Championships - Under 18s - Boys (AL),2005-07-28,12
739,2005 Match (DP v SS),2005-07-29,2
740,2005 Faber Cup (SC\, AW + SC),2005-07-29,17
741,2005 Glorney Cup (DF\, DM\, CL\, RD + SO),2005-07-29,30
742,2005 Killane Shield,2005-07-30,53
743,2005 Sitges Open (JR),2005-07-30,10
744,2005 European Team Championships (AB\, BK\, SC + MO),2005-08-08,40
745,2005 Badalona Open (GMacE + JR),2005-08-09,20
746,2005 US Open (DQ),2005-08-14,10
747,2005 Irish Championships - Veterens,2005-08-21,3
748,2005 Queensland Adults Only Tournament (PC),2005-08-21,6
749,2005 Phibsboro Club Championships - Div.5,2005-08-25,6
750,2005 Phibsboro Club Championships - Div.4,2005-08-25,8
751,2005 Phibsboro Club Championships - Junior,2005-08-25,8
752,2005 Phibsboro Club Championships - Intermediate,2005-08-25,8
753,2005 EU Youth Championships - Under 10s (RW),2005-08-26,9
754,2005 EU Youth Championships - Under 12s (SM),2005-08-26,9
755,2005 EU Youth Championships - Under 14s (OB + JF),2005-08-26,16
756,2005 City of Dublin Championships - Junior,2005-08-28,18
757,2005 City of Dublin Championships - Challengers,2005-08-28,35
758,2005 City of Dublin Championships - Major,2005-08-28,35
759,2005 City of Dublin Championships - Masters,2005-08-28,20
760,2005 Elm Mount Club Championships - D,2005-08-29,6
761,2005 Elm Mount Club Championships - C,2005-08-29,5
762,2005 Papp Bela Memorial Tournament (SC),2005-08-29,10
763,2005 Malahide Club Ladder,2005-08-29,14
765,Ulster Leagues 2005 1 TC,2005-09-01,6
766,Ulster Leagues 2005 2 TC,2005-09-01,6
767,Ulster Leagues 2005 3 TC,2005-09-01,6
768,Ulster Senior 2005 TC,2005-09-01,7
769,Elm Mount CC A 2005,2005-09-01,10
770,Elm Mount CC B 2005,2005-09-01,7
771,Ennis Club Championship 2005,2005-09-01,17
772,Nell vd Graaff Classic 2005,2005-09-12,7
773,Ruth Coxhill Memorial 2005,2005-09-15,10
774,European Club Ch 1 2005,2005-09-24,25
775,European Club Ch 2 2005,2005-09-24,17
776,ECC 2005 Gerry Casey,2005-09-24,3
777,ECC 2005 John Knightson,2005-09-24,5
778,ECC 2005 Rory Quinn,2005-09-24,8
779,ECC 2005 Stefan Tomeczak,2005-09-24,8
780,Seefeld Open 2005,2005-09-25,10
781,Munster Championships 2005,2005-09-25,26
782,Isle of Man Masters 2005,2005-10-02,10
783,Malahide Club Championships 2005,2005-10-03,16
784,Braille Championships 2005,2005-10-09,10
785,Galway Congress 2005 - Minor,2005-10-10,80
786,Galway Congress 2005 - Major,2005-10-11,63
787,Galway Congress 2005 - Challengers,2005-10-12,51
788,Galway Congress 2005 - Masters,2005-10-13,26
789,Ulster Open Weekender 2005,2005-10-16,7
790,Limerick Open 2005,2005-10-31,48
791,Calvia Chess Festival 2005,2005-11-06,9
792,Queensland Weekender 2005,2005-11-06,5
793,Phibsboro Senior Club Ch. 2005,2005-11-08,8
794,Coffs Harbour Open 2005,2005-11-13,8
795,Kilkenny Congress 2005 - Challengers,2005-11-27,66
796,Kilkenny Congress 2005 - James Mason,2005-11-28,67
797,Kilkenny Congress 2005 - Major,2005-11-29,44
798,Kilkenny Congress 2005 - Masters,2005-11-30,22
799,Adare Club Tournament 2005,2005-12-23,8
800,Leinster Chess Ch. 2005 - Junior,2005-12-29,14
801,Leinster Chess Ch. 2005 - Challengers,2005-12-30,23
802,Leinster Chess Ch. 2005 - Major,2005-12-31,22
803,Leinster Chess Ch. 2005 - Masters,2005-12-31,15
804,Dublin CC Club Ch 2005,2005-12-31,10
805,Aeroflot Open 2006,2006-01-01,10
806,Prague Open 2006 - P Cafolla,2006-01-20,10
807,Prague Open 2006 - A Fox,2006-01-20,10
808,Mulcahy Cup 2006,2006-01-22,52
809,Munster Junior Ch. 2006 - U10,2006-01-22,24
810,Munster Junior Ch. 2006 - U12,2006-01-22,30
811,Munster Junior Ch. 2006 - U14,2006-01-22,21
812,Munster Junior Ch. 2006 - U16,2006-01-22,11
813,Munster Junior Ch. 2006 - U19,2006-01-22,6
814,Williamson Shield 2006 - T Clarke,2006-01-29,7
815,Williamson Shield 2006 - P McKillen,2006-01-29,7
816,Gibraltar Chess Congress 2006 - B Gill,2006-02-02,10
817,Gibraltar Chess Congress 2006 - AF/PC,2006-02-02,21
818,Gibraltar Challengers 2006 - P Cafolla,2006-02-03,6
819,Gonzaga Congress 2006 - Junior,2006-02-05,25
820,Gonzaga Congress 2006 - Minor,2006-02-06,20
821,Gonzaga Congress 2006 - Major,2006-02-07,17
822,Gonzaga Congress 2006 - Masters,2006-02-08,6
823,Bunratty Festival 2006 - Minor,2006-02-19,110
824,Bunratty Festival 2006 - Major,2006-02-20,67
825,Bunratty Festival 2006 - Challengers,2006-02-21,62
826,Bunratty Festival 2006 - Masters,2006-02-22,36
827,Interprovincials 2006 - U16,2006-03-04,19
828,Interprovincials 2006 - U19,2006-03-04,12
829,LCU Leagues 2005/06 Bodley,2006-03-12,53
830,LCU Leagues 2005/06 BA Cup,2006-03-12,97
831,LCU Leagues 2005/06 O'Hanlon,2006-03-12,125
832,LCU Leagues 2005/06 Ennis,2006-03-12,138
833,LCU Leagues 2005/06 Heidenfeld,2006-03-12,157
834,LCU Leagues 2005/06 Armstrong,2006-03-12,152
835,Blackpool Chess Conference 2006 JK,2006-03-13,6
836,Blackpool Chess Conference 2006 PH,2006-03-13,6
837,Galway Winter League 2006,2006-03-15,29
838,Cork Congress 2006 - Minor,2006-03-26,61
839,Cork Congress 2006 - Major,2006-03-27,57
841,Ulster Leagues 2006 1 TC,2006-03-27,5
842,Ulster Leagues 2006 2 TC,2006-03-27,5
843,Ulster Leagues 2006 3 TC,2006-03-27,5
840,Cork Congress 2006 - Masters,2006-03-28,52
844,Catalan Leagues 2006 JR,2006-04-09,10
845,North Munster 2006 Junior,2006-04-09,24
846,North Munster 2006 Open,2006-04-09,22
847,Tres Peons Open 2006,2006-04-12,6
848,Southend Chess Congress 2006 RRG,2006-04-17,8
849,Irish Juniors 2006 U12,2006-04-23,18
850,Irish Juniors 2006 U14,2006-04-23,15
851,Irish Juniors 2006 U16,2006-04-23,7
852,Irish Juniors 2006 U19,2006-04-23,7
853,Malahide Millennium 2006 Challengers,2006-05-01,27
854,Malahide Millennium 2006 Major,2006-05-01,31
855,Ulster Senior 2006 TC,2006-05-01,7
856,4NCL 2005-2006,2006-05-01,11
857,All-Ireland Colleges U14 2006,2006-05-06,0
858,All-Ireland Colleges U16 2006,2006-05-06,18
859,All-Ireland Colleges U19 2006,2006-05-06,24
860,MCU Leagues 2006 Div 3,2006-05-14,47
861,MCU Leagues 2006 Div 2,2006-05-14,53
862,MCU Leagues 2006 Div 1,2006-05-14,58
863,Bray CC Junior Championships 2006,2006-05-31,13
864,Bray CC Senior Championships 2006,2006-05-31,6
865,Rathmines CC Junior Championships 2006,2006-05-31,8
866,Rathmines CC Intermediate Championships 2006,2006-05-31,12
867,Rathmines CC Senior Championships 2006,2006-05-31,12
868,Branagan Cup 2006,2006-05-31,58
869,Killane Cup 2006,2006-05-31,66
870,Ennis Club Spring Tournament 2006,2006-05-31,11
871,Adare Club Tournament 2006,2006-05-31,8
872,Mens Olympiad 2006,2006-06-04,58
873,Womens Olympiad 2006,2006-06-04,43
874,Drogheda Congress 2006 Swiss,2006-06-05,11
875,Drogheda Congress 2006 C,2006-06-05,6
876,Drogheda Congress 2006 B,2006-06-05,6
877,Drogheda Congress 2006 A,2006-06-05,6
878,Salou Open 2006,2006-06-16,10
879,Sant Marti Open 2006,2006-06-17,9
880,Schachwochen B-Open 2006,2006-06-18,8
881,Foment Open 2006,2006-06-18,8
882,Malahide CC Championships 2006,2006-06-19,14
883,Richard Delaune Memorial 2006,2006-06-19,6
884,National Club Championships 2006,2006-06-25,29
885,Midnight Sun Challenge 2006,2006-07-02,10
886,World Open 2006,2006-07-04,7
887,Irish U1200 Weekender 2006,2006-07-09,14
888,Irish U1600 Weekender 2006,2006-07-09,11
889,Irish O1600 Weekender 2006,2006-07-09,14
890,First Saturday Tournament 2006,2006-07-11,12
891,South Wales International 2006,2006-07-13,10
892,Irish Junior Championships 2006,2006-07-13,23
893,Irish Intermediate Championships 2006,2006-07-13,10
894,South Wales Weekender 2006,2006-07-16,6
895,Irish Senior Championships 2006,2006-07-16,12
896,Irish Open Weekender 2006,2006-07-16,38
897,European Youth Team Championships 2006,2006-07-20,28
898,Weald Congress 2006,2006-07-30,6
899,Glorney Cup 2006,2006-08-04,18
900,Faber Cup 2006,2006-08-04,9
901,Ciutat de Badalona 2006,2006-08-10,6
902,British Championships 5 Day Open Wk1 2006,2006-08-11,6
903,British Championships Under 11 2006,2006-08-11,8
904,British Championships Atkins Open 2006,2006-08-13,6
905,Koszalin Festival 2006,2006-08-13,35
906,EU Youth Championships U12 2006,2006-08-17,27
907,EU Youth Championships U14 2006,2006-08-17,10
908,Styrian Youth Open 2006,2006-08-17,10
909,British Championships Major Open 2006,2006-08-18,12
910,British Championships 5 Day Open Wk2 2006,2006-08-18,5
911,Phibsboro CC Div 5 Champs 2006,2006-08-22,7
912,Phibsboro CC Div 4 Champs 2006,2006-08-22,8
913,Phibsboro CC Junior Champs 2006,2006-08-22,8
914,Phibsboro CC Intermediate Champs 2006,2006-08-22,8
915,Phibsboro CC Senior Champs 2006,2006-08-22,8
916,Surrey Congress 2006,2006-08-28,6
917,Malahide Ladder 2006,2006-08-31,10
918,Tri Nations Tournament 2006,2006-08-31,4
919,Sarsfield Club Championships 2006,2006-08-31,11
920,Elm Mount CC Championships D 2006,2006-08-31,5
921,Elm Mount CC Championships C 2006,2006-08-31,6
922,Elm Mount CC Championships B 2006,2006-08-31,6
923,Elm Mount CC Championships A 2006,2006-08-31,8
924,Surrey Congress 2006,2006-09-01,7
925,NY State Championships 2006,2006-09-04,7
926,City of Dublin Junior 2006,2006-09-07,18
927,City of Dublin Challengers 2006,2006-09-08,18
928,City of Dublin Major 2006,2006-09-09,20
929,City of Dublin Masters 2006,2006-09-10,13
930,Civil Service League 2006,2006-09-12,5
931,Braille Champs 2006,2006-09-18,18
932,East Coast Open 2006,2006-09-25,15
933,Galway Congress Minor 2006,2006-09-29,73
934,Galway Congress Major 2006,2006-09-30,37
935,Galway Congress Masters 2006,2006-10-01,64
936,IOM Masters AF 2006,2006-10-01,10
937,IOM Masters PC 2006,2006-10-01,10
938,European Club Championships 2006,2006-10-14,8
939,World Under 20 Championships 2006,2006-10-17,14
940,Calvia Chess Festival 2006,2006-10-20,9
941,Guernsey Open 2006,2006-10-21,27
942,Limerick Open 2006,2006-10-30,75
943,Munster Championships 2006,2006-11-12,14
944,Kilkenny Congress Challengers 2006,2006-11-23,86
945,Kilkenny Congress James Mason 2006,2006-11-24,47
946,Kilkenny Congress Major 2006,2006-11-25,50
947,Kilkenny Congress Masters 2006,2006-11-26,26
948,Leinster Championships Junior 2006,2006-12-28,15
949,Leinster Championships Challengers 2006,2006-12-29,22
950,Leinster Championships Major 2006,2006-12-30,20
951,Leinster Championships Masters 2006,2006-12-31,17
1062,Drogheda Intermediate Club Championship 2007,2007-01-01,6
1063,Drogheda Senior Club Championship 2007,2007-01-01,5
952,Hastings Masters 2007,2007-01-05,10
953,Prague Open 2007,2007-01-18,17
954,Marianske Lazne Open 2007,2007-01-18,17
955,Mulcahy Cup 2007,2007-01-18,48
956,MCU Juniors 2007 U12,2007-01-21,18
957,MCU Juniors 2007 U14,2007-01-21,17
958,MCU Juniors 2007 U16,2007-01-21,11
959,Westport CC 2007,2007-01-31,4
960,Gonzaga Minor 2007,2007-02-04,36
961,Gonzaga Major 2007,2007-02-04,19
962,Gonzaga Championship 2007,2007-02-04,18
963,Interprovincials Under 16 2007,2007-02-18,25
964,Interprovincials Under 19 2007,2007-02-18,18
965,Bunratty Minor 2007,2007-02-25,87
966,Bunratty Major 2007,2007-02-25,64
967,Bunratty Challengers 2007,2007-02-25,62
968,Bunratty Masters 2007,2007-02-25,48
969,Blackpool Open 2007,2007-03-18,6
970,LCU Leagues 2007 Bodley,2007-03-24,44
