161,200109,705,1582,1
162,200109,717,1567,1
163,200109,718,1748,1
164,200109,719,1368,1
165,200109,720,2158,1
166,200109,726,1330,1
167,200109,731,2046,1
168,200109,732,1554,1
169,200109,738,1824,1
170,200109,740,1880,1
171,200109,748,1326,1
172,200109,764,1897,1
173,200109,781,1489,1
174,200109,788,1713,1
175,200109,795,1746,1
176,200109,796,1459,1
177,200109,799,1562,1
178,200109,803,1459,1
179,200109,804,2230,1
180,200109,807,1847,1
181,200109,809,1255,1
182,200109,813,1597,1
183,200109,815,1323,1
184,200109,817,1887,1
185,200109,831,1608,1
186,200109,834,1496,1
187,200109,838,1801,1
188,200109,861,1428,1
189,200109,865,1486,1
190,200109,867,1472,1
191,200109,871,1199,1
192,200109,875,1495,1
193,200109,884,1272,1
194,200109,887,1946,1
195,200109,892,1026,1
196,200109,893,1237,1
197,200109,901,1240,1
198,200109,923,1986,1
199,200109,929,1969,1
200,200109,933,1781,1
201,200109,955,1493,1
202,200109,965,1621,1
203,200109,973,1621,1
204,200109,977,1760,1
205,200109,979,2068,1
206,200109,981,983,1
207,200109,985,1396,1
208,200109,989,1539,1
209,200109,992,1825,1
210,200109,1016,1560,1
211,200109,1028,1813,1
212,200109,1029,1442,1
213,200109,1046,1633,1
214,200109,1051,1801,1
215,200109,1059,1781,1
216,200109,1062,1803,1
217,200109,1066,2104,1
218,200109,1070,1827,1
219,200109,1078,1852,1
220,200109,1086,1569,1
221,200109,1088,1379,1
222,200109,1106,1797,1
223,200109,1109,1401,1
224,200109,1119,1688,1
225,200109,1125,1521,1
226,200109,1131,1674,1
227,200109,1137,1555,1
228,200109,1139,2159,1
229,200109,1140,1998,1
230,200109,1144,1703,1
231,200109,1151,1382,1
232,200109,1162,1742,1
233,200109,1164,1814,1
234,200109,1165,1375,1
235,200109,1177,2030,1
236,200109,1182,1958,1
237,200109,1183,1630,1
238,200109,1185,1872,1
239,200109,1186,1956,1
240,200109,1195,1564,1
241,200109,1198,1492,1
242,200109,1202,1628,1
243,200109,1214,1698,1
244,200109,1215,1742,1
245,200109,1220,1535,1
246,200109,1231,2112,1
247,200109,1232,1448,1
248,200109,1237,1501,1
249,200109,1239,1882,1
250,200109,1243,2056,1
251,200109,1253,1762,1
252,200109,1254,1256,1
253,200109,1263,2036,1
254,200109,1270,1900,1
255,200109,1276,1786,1
256,200109,1279,1330,1
257,200109,1287,1415,1
258,200109,1293,1356,1
259,200109,1296,1657,1
260,200109,1299,1585,1
261,200109,1300,1607,1
262,200109,1301,1701,1
263,200109,1304,1520,1
264,200109,1306,1304,1
265,200109,1308,1379,1
266,200109,1321,1924,1
267,200109,1328,1927,1
268,200109,1334,1541,1
269,200109,1342,1660,1
270,200109,1344,1540,1
271,200109,1348,1461,1
272,200109,1349,1496,1
273,200109,1350,2311,1
274,200109,1357,1540,1
275,200109,1358,2072,1
276,200109,1362,1304,1
277,200109,1368,1683,1
278,200109,1370,1554,1
279,200109,1371,1405,1
280,200109,1375,1869,1
281,200109,1390,1447,1
282,200109,1391,2029,1
283,200109,1393,1625,1
284,200109,1395,1576,1
285,200109,1398,1917,1
286,200109,1399,1511,1
287,200109,1402,2312,1
288,200109,1404,1365,1
289,200109,1405,1742,1
290,200109,1409,1838,1
291,200109,1410,1204,1
292,200109,1412,1321,1
293,200109,1417,1792,1
294,200109,1418,1764,1
295,200109,1424,1592,1
296,200109,1426,1539,1
297,200109,1429,1546,1
298,200109,1430,1849,1
299,200109,1444,1828,1
300,200109,1446,1434,1
301,200109,1449,1414,1
302,200109,1498,902,1
303,200109,1501,1478,1
304,200109,1502,1555,1
305,200109,1511,1686,1
306,200109,1512,1753,1
307,200109,1525,2304,1
308,200109,1529,1875,1
309,200109,1535,1859,1
310,200109,1536,1462,1
311,200109,1537,1217,1
312,200109,1538,1444,1
313,200109,1543,1222,1
314,200109,1552,1219,1
315,200109,1563,2030,1
316,200109,1566,1729,1
317,200109,1568,1579,1
318,200109,1582,1488,1
319,200109,1591,1664,1
320,200109,1605,1399,1
321,200109,1611,1611,1
322,200109,1613,1585,1
323,200109,1614,1636,1
324,200109,1615,1295,1
325,200109,1617,1131,1
326,200109,1626,1293,1
327,200109,1629,1483,1
328,200109,1637,1684,1
329,200109,1639,1615,1
330,200109,1640,1419,1
331,200109,1644,1560,1
332,200109,1646,1774,1
333,200109,1648,1273,1
334,200109,1668,1596,1
335,200109,1674,1441,1
336,200109,1678,1858,1
337,200109,1703,1866,1
338,200109,1705,1439,1
339,200109,1717,1248,1
340,200109,1728,1493,1
341,200109,1729,1186,1
342,200109,1733,1626,1
343,200109,1737,1221,1
344,200109,1773,1562,1
345,200109,1781,1407,1
346,200109,1791,1314,1
347,200109,1816,1664,1
348,200109,1829,1852,1
349,200109,1837,1831,1
350,200109,1845,1129,1
351,200109,1850,1182,1
352,200109,1874,1591,1
353,200109,1890,2089,1
354,200109,1901,975,1
355,200109,2003,1081,1
356,200109,2007,880,1
357,200109,2015,1207,1
358,200109,2023,1294,1
359,200109,2034,1779,1
360,200109,2041,1188,1
361,200109,2042,1349,1
362,200109,2045,1323,1
363,200109,2060,1219,1
364,200109,2066,1402,1
365,200109,2068,1197,1
366,200109,2088,1705,1
367,200109,2107,1331,1
368,200109,2122,1648,1
369,200109,2156,1609,1
370,200109,2158,1123,1
371,200109,2159,1614,1
372,200109,2178,1240,1
373,200109,2181,1110,1
374,200109,2201,1792,1
375,200109,2217,1631,1
376,200109,2271,1881,1
377,200109,2286,1048,1
378,200109,2289,2006,1
379,200109,2290,1152,1
380,200109,2293,1883,1
381,200109,2296,1780,1
382,200109,2301,1465,1
383,200109,2305,1102,1
384,200109,2307,1089,1
385,200109,2316,1626,1
386,200109,2324,1380,1
387,200109,2353,1807,1
388,200109,2372,1459,1
389,200109,2374,1611,1
390,200109,2375,1400,1
391,200109,2383,1546,1
392,200109,2385,1814,1
393,200109,2426,1271,1
394,200109,2428,1410,1
395,200109,2429,1443,1
396,200109,2442,1624,1
397,200109,2449,1753,1
398,200109,2453,1562,1
399,200109,2454,1708,1
400,200109,2466,1583,1
401,200109,2467,1414,1
402,200109,2515,1753,1
403,200109,2525,1262,1
404,200109,2537,877,1
405,200109,2542,1456,1
406,200109,2578,1341,1
407,200109,2599,1900,1
408,200109,2610,1854,1
409,200109,2625,1646,1
410,200109,2639,1990,1
411,200109,2650,1537,1
412,200109,2651,1686,1
413,200109,2672,1675,1
414,200109,2685,1629,1
415,200109,2687,1251,1
416,200109,2710,1439,1
417,200109,2715,1401,1
418,200109,2725,1024,1
419,200109,2727,1618,1
420,200109,2741,1894,1
421,200109,2755,1206,1
422,200109,2766,1436,1
423,200109,2778,1441,1
424,200109,2781,1698,1
425,200109,2809,1887,1
426,200109,2811,1843,1
427,200109,2823,1743,1
428,200109,2831,1360,1
429,200109,2840,1422,1
430,200109,2887,1901,1
431,200109,2894,1528,1
432,200109,2895,1378,1
433,200109,2927,1694,1
434,200109,2928,1303,1
435,200109,2930,1103,1
436,200109,2935,1311,1
437,200109,2962,1263,1
438,200109,2972,1802,1
439,200109,2979,1845,1
440,200109,3032,1560,1
441,200109,3074,1572,1
442,200109,3077,1815,1
443,200109,3093,1145,1
444,200109,3124,1210,1
445,200109,3130,1791,1
446,200109,3136,1527,1
447,200109,3144,1879,1
448,200109,3161,1814,1
449,200109,3172,1677,1
450,200109,3185,1809,1
451,200109,3217,1804,1
452,200109,3231,1118,1
453,200109,3242,1579,1
454,200109,3279,1900,1
455,200109,3283,1515,1
456,200109,3289,1246,1
457,200109,3299,1601,1
458,200109,3312,854,1
459,200109,3335,1230,1
460,200109,3337,1632,1
461,200109,3339,1582,1
462,200109,3342,1800,1
463,200109,3359,1342,1
464,200109,3363,1285,1
465,200109,3364,1458,1
466,200109,3366,1490,1
467,200109,3367,1366,1
468,200109,3374,1405,1
469,200109,3403,1087,1
470,200109,3446,1694,1
471,200109,3489,1444,1
472,200109,3509,1070,1
473,200109,3549,1743,1
474,200109,3550,1059,1
475,200109,3557,1489,1
476,200109,3568,1769,1
477,200109,3575,1394,1
478,200109,3589,1226,1
479,200109,3598,965,1
480,200109,3599,1208,1
481,200109,3605,1717,1
482,200109,3625,1527,1
483,200109,3635,1633,1
484,200109,3647,1403,1
485,200109,3660,2099,1
486,200109,3661,2150,1
487,200109,3666,1982,1
488,200109,3759,1926,1
489,200109,3776,1615,1
490,200109,3779,933,1
491,200109,3814,1050,1
492,200109,3820,1851,1
493,200109,3826,1222,1
494,200109,3827,1380,1
495,200109,3831,939,1
496,200109,3832,1493,1
497,200109,3833,1342,1
498,200109,3836,1201,1
499,200109,3842,1503,1
500,200109,3843,1362,1
501,200109,3886,1763,1
502,200109,3893,1430,1
503,200109,3901,1505,1
504,200109,3908,1655,1
505,200109,3926,1533,1
506,200109,3929,1264,1
507,200109,3941,1012,1
508,200109,3945,1325,1
509,200109,3955,1668,1
510,200109,3966,1315,1
511,200109,3968,1491,1
512,200109,3970,1707,1
513,200109,3983,1566,1
514,200109,3984,1269,1
515,200109,3986,1369,1
516,200109,3987,1355,1
517,200109,4017,2342,1
518,200109,4026,1562,1
519,200109,4028,1650,1
520,200109,4031,1073,1
521,200109,4032,1310,1
522,200109,4037,992,1
523,200109,4042,1293,1
524,200109,4052,1616,1
525,200109,4053,1396,1
526,200109,4060,1021,1
527,200109,4061,1068,1
528,200109,4084,1471,1
529,200109,4088,1386,1
530,200109,4092,1290,1
531,200109,4138,1419,1
532,200109,4146,1323,1
533,200109,4153,2001,1
534,200109,4156,1503,1
535,200109,4157,1369,1
536,200109,4161,1809,1
537,200109,4170,1120,1
538,200109,4171,1690,1
539,200109,4172,1728,1
540,200109,4174,1849,1
541,200109,4177,1987,1
542,200109,4190,1518,1
543,200109,4192,1948,1
544,200109,4201,1430,1
545,200109,4203,1274,1
546,200109,4215,1227,1
547,200109,4223,1353,1
548,200109,4270,1737,1
549,200109,4274,1505,1
550,200109,4275,943,1
551,200109,4309,1301,1
552,200109,4311,1328,1
553,200109,4321,1293,1
554,200109,4332,1081,1
555,200109,4341,1309,1
556,200109,4349,1232,1
557,200109,4407,1131,1
558,200109,4425,1120,1
559,200109,4456,1049,1
560,200109,4475,1601,1
561,200109,4499,1340,1
562,200109,4500,1490,1
563,200109,4501,1104,1
564,200109,4514,1187,1
565,200109,4515,1419,1
566,200109,4516,1266,1
567,200109,4534,1201,1
568,200109,4538,1770,1
569,200109,4540,1699,1
570,200109,4557,1316,1
571,200109,4563,1575,1
572,200109,4564,2242,1
573,200109,4572,1717,1
574,200109,4573,1405,1
575,200109,4575,1328,1
576,200109,4578,1653,1
577,200109,4581,2181,1
578,200109,4587,1410,1
579,200109,4597,1026,1
580,200109,4598,1230,1
581,200109,4616,1458,1
582,200109,4618,1766,1
583,200109,4623,990,1
584,200109,4633,1043,1
585,200109,4645,1238,1
586,200109,4662,1326,1
587,200109,4667,1238,1
588,200109,4670,1451,1
589,200109,4695,1399,1
590,200109,4697,1537,1
591,200109,4699,1448,1
592,200109,4725,1336,1
593,200109,4743,1068,1
594,200109,4752,2147,1
595,200109,4754,1458,1
596,200109,4780,921,1
597,200109,4783,1224,1
598,200109,4794,1464,1
599,200109,4805,940,1
600,200109,4808,1418,1
601,200109,4813,1521,1
602,200109,4814,1170,1
603,200109,4818,1255,1
604,200109,4819,1570,1
605,200109,4822,1859,1
606,200109,4826,1223,1
607,200109,4829,1177,1
608,200109,4837,1199,1
609,200109,4839,1342,1
610,200109,4843,1232,1
611,200109,4846,730,1
612,200109,4848,755,1
613,200109,4851,1532,1
614,200109,4854,1329,1
615,200109,4856,1479,1
616,200109,4867,1089,1
617,200109,4888,1256,1
618,200109,4890,984,1
619,200109,4922,1256,1
620,200109,4923,1074,1
621,200109,4934,1011,1
622,200109,4935,784,1
623,200109,4938,1208,1
624,200109,4939,994,1
625,200109,4941,1534,1
626,200109,4942,1344,1
627,200109,4955,890,1
628,200109,4961,1289,1
629,200109,4969,1228,1
630,200109,4977,1581,1
631,200109,4982,786,1
632,200109,4984,1459,1
633,200109,4986,1218,1
634,200109,4987,1166,1
635,200109,4988,1603,1
636,200109,4990,754,1
637,200109,4992,911,1
638,200109,4995,1257,1
639,200109,5003,836,1
640,200109,5004,1417,1
641,200109,5007,1399,1
642,200109,5008,978,1
643,200109,5009,988,1
644,200109,5010,1338,1
645,200109,5017,1281,1
646,200109,5018,1108,1
647,200109,5019,1087,1
648,200109,5021,1082,1
649,200109,5023,1004,1
650,200109,5028,1460,1
651,200109,5031,1367,1
652,200109,5037,1061,1
653,200109,5044,1606,1
654,200109,5059,1772,1
655,200109,5061,1847,1
656,200109,5063,2090,1
657,200109,5068,1069,1
658,200109,5069,1650,1
659,200109,5088,1298,1
660,200109,5089,973,1
661,200109,5092,1814,1
662,200109,5096,1523,1
663,200109,5097,1362,1
664,200109,5101,1029,1
665,200109,5104,1492,1
666,200109,5129,1232,1
667,200109,5130,1350,1
668,200109,5133,1035,1
669,200109,5138,980,1
670,200109,5144,1400,1
671,200109,5153,1554,1
672,200109,5156,943,1
673,200109,5157,1878,1
674,200109,5160,1322,1
675,200109,5167,1600,1
676,200109,5168,1607,1
677,200109,5180,1126,1
678,200109,5184,1215,1
679,200109,5185,1474,1
680,200109,5186,1040,1
681,200109,5192,880,1
682,200109,5193,980,1
683,200109,5195,1030,1
684,200109,5196,1183,1
685,200109,5198,1304,1
686,200109,5206,1304,1
687,200109,5207,1175,1
688,200109,5208,1006,1
689,200109,5217,1175,1
690,200109,5218,1010,1
691,200109,5219,763,1
692,200109,5220,687,1
693,200109,5221,1265,1
694,200109,5223,1107,1
695,200109,5225,872,1
696,200109,5226,1130,1
697,200109,5228,969,1
698,200109,5234,1965,1
699,200109,5235,1299,1
700,200109,5243,1631,1
701,200109,5244,891,1
702,200109,5246,1132,1
703,200109,5247,1270,1
704,200109,5248,1061,1
705,200109,5249,1033,1
706,200109,5281,1543,1
707,200109,5282,1176,1
708,200109,5285,908,1
709,200109,5290,958,1
710,200109,5301,1690,1
711,200109,5333,1120,1
712,200109,5342,1349,1
713,200109,5344,1053,1
714,200109,5355,873,1
715,200109,5359,577,1
716,200109,5366,1286,1
717,200109,5374,1652,1
718,200109,5381,1236,1
719,200109,5386,1501,1
720,200109,5389,950,1
721,200109,5400,852,1
722,200109,5402,1203,1
723,200109,5412,2004,1
724,200109,5418,1067,1
725,200109,5419,1768,1
726,200109,5421,1440,1
727,200109,5426,1169,1
728,200109,5431,1314,1
729,200109,5433,1058,1
730,200109,5473,1253,1
731,200109,5474,1546,1
732,200109,5524,1511,1
733,200109,5526,1622,1
734,200109,5536,1999,1
735,200109,5538,1981,1
736,200109,5542,827,1
737,200109,5543,837,1
738,200109,5545,877,1
739,200109,5548,1310,1
740,200109,5550,1407,1
741,200109,5552,920,1
742,200109,5553,2048,1
743,200109,5559,1530,1
744,200109,5561,1819,1
745,200109,5562,2018,1
746,200109,5570,1063,1
747,200109,5571,1565,1
748,200109,5574,1037,1
749,200109,5575,1206,1
750,200109,5583,1213,1
751,200109,5591,1182,1
752,200109,5593,1750,1
753,200109,5594,1541,1
754,200109,5595,1676,1
755,200109,5597,1091,1
756,200109,5599,1756,1
757,200109,5600,1825,1
758,200109,5601,1633,1
759,200109,5617,1475,1
760,200109,5618,1768,1
761,200109,5619,1688,1
762,200109,5620,1498,1
763,200109,5621,1458,1
764,200109,5622,997,1
765,200109,5623,1238,1
766,200109,5624,1354,1
767,200109,5625,1334,1
768,200109,5626,1292,1
769,200109,5627,1648,1
770,200109,5628,1187,1
771,200109,5629,1355,1
772,200109,5630,1411,1
773,200109,5631,1499,1
774,200109,5632,1366,1
775,200109,5633,1824,1
776,200109,5634,1444,1
777,200109,5635,1335,1
778,200109,5636,1691,1
779,200109,5637,1156,1
780,200109,5651,1660,1
781,200109,5655,1075,1
782,200109,5656,965,1
783,200109,5659,1011,1
784,200109,5661,605,1
785,200109,5718,1622,1
786,200109,5722,1021,1
787,200109,5728,1653,1
788,200109,5749,1247,1
789,200109,5752,934,1
790,200109,5765,1703,1
791,200109,5775,1207,1
792,200109,5802,1030,1
793,200109,5804,2041,1
794,200109,6001,1601,1
795,200109,6045,1540,1
796,200109,7048,1470,1
797,200109,7085,2530,1
798,200109,7134,1327,1
799,200109,7155,1503,1
800,200109,7168,1374,1
801,200109,7187,926,1
802,200109,7191,1501,1
803,200109,7215,1158,1
804,200109,7217,1494,1
805,200109,7240,1584,1
806,200109,7244,1970,1
807,200109,7262,968,1
808,200109,7265,2108,1
809,200109,7266,1617,1
810,200109,7268,2016,1
811,200109,7293,2303,1
812,200109,7296,2479,1
813,200109,7556,2154,1
814,200109,7672,1975,1
815,200109,7719,2150,1
816,200109,7816,1649,1
817,200109,7939,1857,1
818,200201,11,1648,1
819,200201,48,1525,1
820,200201,63,1391,1
821,200201,65,1564,1
822,200201,91,1432,1
823,200201,106,1203,1
824,200201,118,2089,1
825,200201,134,1568,1
826,200201,137,1633,1
827,200201,140,1432,1
828,200201,146,1151,1
829,200201,158,1444,1
830,200201,173,1108,1
831,200201,174,1687,1
832,200201,178,1254,1
833,200201,190,1641,1
834,200201,191,1541,1
835,200201,193,1694,1
836,200201,217,1721,1
837,200201,218,1629,1
838,200201,236,1298,1
839,200201,240,1959,1
840,200201,249,1836,1
841,200201,250,1169,1
842,200201,251,1216,1
843,200201,261,1492,1
844,200201,277,1718,1
845,200201,298,958,1
846,200201,299,1859,1
847,200201,306,1373,1
848,200201,307,1152,1
849,200201,322,1403,1
850,200201,323,1547,1
851,200201,324,1937,1
852,200201,325,1336,1
853,200201,334,1569,1
854,200201,359,1434,1
855,200201,367,1769,1
856,200201,378,1876,1
857,200201,382,1822,1
858,200201,386,1503,1
859,200201,393,1702,1
860,200201,407,1299,1
861,200201,408,1807,1
862,200201,412,1526,1
863,200201,419,1615,1
864,200201,422,1216,1
865,200201,423,1737,1
866,200201,425,1370,1
867,200201,426,1288,1
868,200201,436,1098,1
869,200201,443,1281,1
870,200201,454,1105,1
871,200201,455,1896,1
872,200201,460,1479,1
873,200201,482,1845,1
874,200201,497,1759,1
875,200201,507,1708,1
876,200201,525,1453,1
877,200201,528,1383,1
878,200201,529,1564,1
879,200201,559,1384,1
880,200201,564,1498,1
881,200201,565,1284,1
882,200201,569,1184,1
883,200201,594,1280,1
884,200201,595,1416,1
885,200201,599,1488,1
886,200201,604,1132,1
887,200201,616,1430,1
888,200201,640,1404,1
889,200201,657,1725,1
890,200201,658,2174,1
891,200201,659,1496,1
892,200201,670,1677,1
893,200201,682,1509,1
894,200201,726,1330,1
895,200201,731,2075,1
896,200201,732,1554,1
897,200201,740,1866,1
898,200201,780,1615,1
899,200201,788,1709,1
900,200201,795,1650,1
901,200201,796,1459,1
902,200201,804,2230,1
903,200201,809,1255,1
904,200201,813,1601,1
905,200201,815,1349,1
906,200201,831,1608,1
907,200201,834,1496,1
908,200201,871,1167,1
909,200201,875,1495,1
910,200201,887,1946,1
911,200201,892,1036,1
912,200201,893,1237,1
913,200201,900,1405,1
914,200201,901,1240,1
915,200201,929,1969,1
916,200201,933,1781,1
917,200201,955,1463,1
918,200201,965,1617,1
919,200201,977,1760,1
920,200201,981,981,1
921,200201,985,1394,1
922,200201,1022,2002,1
923,200201,1029,1442,1
924,200201,1046,1547,1
925,200201,1049,1346,1
926,200201,1059,1778,1
927,200201,1062,1762,1
928,200201,1066,2078,1
929,200201,1070,1827,1
930,200201,1078,1938,1
931,200201,1080,1788,1
932,200201,1088,1379,1
933,200201,1105,1275,1
934,200201,1109,1401,1
935,200201,1119,1688,1
936,200201,1151,1407,1
937,200201,1165,1375,1
938,200201,1183,1630,1
939,200201,1185,1884,1
940,200201,1186,1956,1
941,200201,1195,1564,1
942,200201,1201,1199,1
943,200201,1202,1628,1
944,200201,1215,1758,1
945,200201,1220,1526,1
946,200201,1232,1448,1
947,200201,1239,1965,1
948,200201,1243,2090,1
949,200201,1263,2036,1
950,200201,1276,1786,1
951,200201,1279,1330,1
952,200201,1293,1356,1
953,200201,1301,1701,1
954,200201,1306,1304,1
955,200201,1321,1916,1
956,200201,1328,1927,1
957,200201,1334,1541,1
958,200201,1344,1540,1
959,200201,1348,1471,1
960,200201,1350,2307,1
961,200201,1362,1304,1
962,200201,1370,1554,1
963,200201,1393,1625,1
964,200201,1398,1875,1
965,200201,1399,1538,1
966,200201,1404,1365,1
967,200201,1410,1169,1
968,200201,1417,1792,1
969,200201,1418,1764,1
970,200201,1424,1592,1
971,200201,1449,1414,1
972,200201,1501,1478,1
973,200201,1525,2308,1
974,200201,1535,1859,1
975,200201,1536,1447,1
976,200201,1538,1457,1
977,200201,1552,1219,1
978,200201,1591,1636,1
979,200201,1605,1399,1
980,200201,1615,1295,1
981,200201,1639,1624,1
982,200201,1646,1774,1
983,200201,1648,1273,1
984,200201,1660,1291,1
985,200201,1668,1596,1
986,200201,1674,1450,1
987,200201,1705,1439,1
988,200201,1717,1248,1
989,200201,1729,1186,1
990,200201,1733,1617,1
991,200201,1773,1540,1
992,200201,1781,1439,1
993,200201,1816,1664,1
994,200201,1829,1852,1
995,200201,1850,1182,1
996,200201,1874,1582,1
997,200201,1901,911,1
998,200201,2003,1081,1
999,200201,2007,901,1
1000,200201,2023,1285,1
1001,200201,2042,1349,1
1002,200201,2045,1323,1
1003,200201,2060,1219,1
1004,200201,2068,1177,1
1005,200201,2088,1705,1
1006,200201,2107,1331,1
1007,200201,2178,1240,1
1008,200201,2181,1110,1
1009,200201,2190,1494,1
1010,200201,2216,1469,1
1011,200201,2217,1689,1
1012,200201,2286,1048,1
1013,200201,2290,1152,1
1014,200201,2293,1883,1
1015,200201,2296,1780,1
1016,200201,2298,1096,1
1017,200201,2300,982,1
1018,200201,2302,1497,1
1019,200201,2314,1283,1
1020,200201,2354,1370,1
1021,200201,2372,1459,1
1022,200201,2375,1400,1
1023,200201,2385,1814,1
1024,200201,2449,1774,1
1025,200201,2509,1441,1
1026,200201,2537,874,1
1027,200201,2542,1456,1
1028,200201,2599,1900,1
1029,200201,2651,1686,1
1030,200201,2710,1446,1
1031,200201,2755,1206,1
1032,200201,2766,1436,1
1033,200201,2823,1748,1
1034,200201,2831,1360,1
1035,200201,2855,755,1
1036,200201,2865,1129,1
1037,200201,2887,1931,1
1038,200201,2894,1507,1
1039,200201,2927,1694,1
1040,200201,2928,1315,1
1041,200201,2935,1311,1
1042,200201,2937,1071,1
1043,200201,2962,1263,1
1044,200201,2972,1825,1
1045,200201,3136,1485,1
1046,200201,3142,1611,1
1047,200201,3161,1860,1
1048,200201,3172,1722,1
1049,200201,3291,1109,1
1050,200201,3308,1550,1
1051,200201,3312,846,1
1052,200201,3335,1230,1
1053,200201,3342,1800,1
1054,200201,3363,1275,1
1055,200201,3364,1504,1
1056,200201,3366,1490,1
1057,200201,3367,1366,1
1058,200201,3374,1405,1
1059,200201,3403,1087,1
1060,200201,3509,1070,1
1061,200201,3550,1059,1
1062,200201,3557,1493,1
1063,200201,3589,1208,1
1064,200201,3660,2128,1
1065,200201,3687,865,1
1066,200201,3731,1946,1
1067,200201,3820,1838,1
1068,200201,3827,1354,1
1069,200201,3893,1430,1
1070,200201,3901,1505,1
1071,200201,3908,1625,1
1072,200201,3929,1291,1
1073,200201,3941,1012,1
1074,200201,3968,1458,1
1075,200201,3970,1707,1
1076,200201,3983,1566,1
1077,200201,3984,1269,1
1078,200201,3986,1369,1
1079,200201,3987,1355,1
1080,200201,4017,2351,1
1081,200201,4031,1073,1
1082,200201,4084,1471,1
1083,200201,4138,1419,1
1084,200201,4161,1809,1
1085,200201,4190,1560,1
1086,200201,4201,1448,1
1087,200201,4270,1737,1
1088,200201,4273,1485,1
1089,200201,4314,1000,1
1090,200201,4321,1293,1
1091,200201,4332,1086,1
1092,200201,4341,1309,1
1093,200201,4349,1232,1
1094,200201,4499,1326,1
1095,200201,4500,1490,1
1096,200201,4516,1266,1
1097,200201,4534,1284,1
1098,200201,4538,1770,1
